y_true,y_pred_proba
0.0,0.27779043
0.0,0.4073598
1.0,0.96435016
0.0,0.004645818
0.0,0.71005905
0.0,0.242359
1.0,0.71005905
0.0,2.349451e-18
0.0,0.024953496
1.0,0.71005905
0.0,0.2226046
1.0,0.17234062
1.0,0.99995565
1.0,0.54196876
0.0,0.71005905
0.0,0.71005905
1.0,0.71005905
0.0,0.23963141
0.0,0.41761583
1.0,0.71005905
0.0,0.21022521
0.0,0.35995343
0.0,0.4577679
1.0,0.93961203
1.0,0.71005905
0.0,0.34057868
1.0,0.71005905
1.0,0.9999962
1.0,0.99983823
0.0,0.15002033
0.0,0.056207336
0.0,0.44143003
0.0,0.062536284
0.0,0.34275642
0.0,3.431902e-05
1.0,0.71005905
0.0,0.95655066
0.0,0.71005905
0.0,0.17788701
1.0,0.48832268
1.0,0.07499483
1.0,0.71005905
1.0,0.71005905
1.0,0.8616984
1.0,0.9546629
0.0,0.71005905
0.0,0.9495999
0.0,0.018383423
1.0,0.12460035
1.0,0.71005905
1.0,0.999796
1.0,0.9650598
0.0,0.184847
0.0,0.13018994
0.0,0.3019466
0.0,0.71005905
1.0,0.71005905
1.0,0.7491177
0.0,0.052623123
0.0,1.1335349e-12
0.0,0.14999656
0.0,0.48824683
1.0,0.71005905
1.0,0.95740485
1.0,0.999731
0.0,0.07380225
1.0,0.5848219
0.0,0.30683666
0.0,0.03381473
1.0,0.71005905
1.0,0.54284036
1.0,0.5907853
0.0,0.4325218
0.0,0.19983518
1.0,0.71005905
1.0,0.71005905
1.0,0.88354427
1.0,0.71005905
0.0,0.3834438
0.0,0.9955988
1.0,0.27234086
0.0,0.71005905
0.0,0.2459888
1.0,0.71005905
1.0,0.71005905
0.0,0.71005905
1.0,0.043157157
0.0,0.32605797
1.0,0.39635438
1.0,0.71005905
0.0,0.99877125
1.0,0.71005905
1.0,0.71005905
1.0,0.42825696
1.0,0.45598468
1.0,2.2234908e-06
0.0,0.13857692
1.0,0.67196393
0.0,0.71005905
0.0,0.71005905
0.0,0.48626304
1.0,0.6096359
0.0,0.3601289
0.0,0.71005905
1.0,6.196966e-20
1.0,0.1253814
0.0,2.158003e-09
1.0,0.71005905
1.0,0.66501194
0.0,0.71005905
1.0,0.8241369
1.0,0.78819835
1.0,0.11050684
1.0,0.87347394
0.0,0.044838082
0.0,0.1234394
1.0,0.99967706
0.0,0.00054807425
0.0,0.000130558
1.0,0.71003467
1.0,0.52809453
1.0,0.45890373
1.0,0.71005905
0.0,0.003733942
0.0,0.9351918
0.0,0.52334774
1.0,0.71005905
1.0,0.48824683
1.0,0.48824683
0.0,0.051936127
1.0,0.045134604
0.0,0.71005905
0.0,0.04501496
1.0,0.71005905
1.0,0.5690486
0.0,0.71005905
1.0,0.8352094
0.0,0.71005905
1.0,0.9714507
1.0,0.71005905
1.0,0.53847283
0.0,0.5085423
0.0,0.57079947
1.0,0.71005905
0.0,0.5308865
0.0,0.71005905
0.0,4.4791904e-09
0.0,0.008630475
0.0,0.018999964
1.0,0.68758976
0.0,0.9461459
0.0,0.0069837607
0.0,0.5418487
1.0,0.71005905
1.0,0.35852844
1.0,0.48824683
1.0,0.4652497
1.0,0.71005905
1.0,0.081186645
0.0,0.021485604
0.0,0.060732797
0.0,0.62231386
0.0,0.9862125
1.0,0.15800075
0.0,0.17311387
0.0,0.13925625
1.0,0.536295
0.0,0.013314363
1.0,0.58123475
0.0,0.71005905
1.0,0.09497716
0.0,0.01710688
1.0,0.71005905
1.0,0.71005905
1.0,0.42845163
0.0,0.28836438
0.0,0.124144375
1.0,0.8093291
0.0,0.10503642
0.0,0.3922175
1.0,0.0021752145
1.0,0.5655245
1.0,0.99471635
0.0,0.029474942
0.0,0.61492825
1.0,0.95999575
1.0,0.9467175
1.0,0.71005905
0.0,0.32139108
0.0,0.36816096
0.0,0.13091816
1.0,0.53959024
0.0,0.71005905
1.0,0.9270402
0.0,0.0023108514
0.0,0.30699554
1.0,0.95647466
1.0,0.9660405
0.0,0.71005905
1.0,0.99748397
