y_true,y_pred_proba
1.0,0.4878167
1.0,0.49715996
0.0,0.3442517
0.0,0.247738
1.0,0.5608957
1.0,0.6551469
0.0,0.5234433
1.0,0.53775704
0.0,0.6121958
0.0,0.4944033
1.0,0.687614
1.0,0.5578622
0.0,0.40192935
0.0,0.42713523
0.0,0.16235723
1.0,0.79020447
0.0,0.5877533
1.0,0.3151497
0.0,0.21311176
1.0,0.78133863
1.0,0.41353285
0.0,0.15585591
0.0,0.45554742
1.0,0.74530065
1.0,0.735646
1.0,0.75899804
0.0,0.15520112
0.0,0.44724387
0.0,0.3780788
0.0,0.059111096
1.0,0.8477015
1.0,0.82514167
1.0,0.5345258
1.0,0.54594994
1.0,0.2316326
0.0,0.55803627
0.0,0.19298701
1.0,0.8289715
1.0,0.5541334
0.0,0.052023992
0.0,0.44856074
0.0,0.49696863
0.0,0.43210277
0.0,0.23004648
0.0,0.008333654
1.0,0.55164033
0.0,0.38152936
1.0,0.72871965
1.0,0.5604858
0.0,0.12606402
1.0,0.5697153
0.0,0.27813673
1.0,0.4377014
0.0,0.07846879
1.0,0.8566446
0.0,0.54017925
1.0,0.43129295
0.0,0.4434583
1.0,0.6871793
1.0,0.9053353
0.0,0.72976786
1.0,0.17185421
1.0,0.3709365
0.0,0.16651557
1.0,0.5924298
1.0,0.85208994
0.0,0.4854415
1.0,0.74961823
0.0,0.2356416
1.0,0.8967867
1.0,0.5402744
1.0,0.9001104
0.0,0.26412362
0.0,0.010855655
1.0,0.7773892
1.0,0.6801286
0.0,0.23216775
0.0,0.07003975
0.0,0.068493426
0.0,0.3568856
0.0,0.4511777
0.0,0.5245858
0.0,0.35694152
0.0,0.13256794
1.0,0.8739854
0.0,0.17952034
1.0,0.48225883
1.0,0.8679131
1.0,0.5757137
0.0,0.20658112
0.0,0.33973217
1.0,0.5076669
1.0,0.8272915
0.0,0.41878554
0.0,0.79984736
0.0,0.29270485
1.0,0.3410827
0.0,0.23511405
0.0,0.32914767
0.0,0.10921771
1.0,0.49785236
0.0,0.5034725
1.0,0.26104388
0.0,0.5302082
1.0,0.82013714
1.0,0.628295
0.0,0.4269395
0.0,0.51149446
1.0,0.8097224
0.0,0.32261503
1.0,0.842904
0.0,0.027922101
1.0,0.747043
1.0,0.73757845
0.0,0.33236253
0.0,0.49386644
1.0,0.62711483
1.0,0.821284
1.0,0.8894379
1.0,0.3373025
0.0,0.73062193
0.0,0.23791346
1.0,0.8918216
0.0,0.26511115
0.0,0.4380712
1.0,0.80812407
1.0,0.6089089
1.0,0.6828427
1.0,0.8726631
0.0,0.52118576
1.0,0.7392052
1.0,0.67477596
1.0,0.71440053
0.0,0.64690673
0.0,0.497232
0.0,0.40257815
0.0,0.68123037
1.0,0.78205836
1.0,0.82758677
1.0,0.4541133
1.0,0.57804793
0.0,0.032190952
1.0,0.789177
0.0,0.8715748
0.0,0.6204892
1.0,0.20189029
1.0,0.47850403
0.0,0.05724505
0.0,0.26012394
1.0,0.7575464
0.0,0.13089475
0.0,0.27962843
1.0,0.49401698
0.0,0.30996802
1.0,0.71829855
0.0,0.27865744
0.0,0.22118522
1.0,0.879829
1.0,0.78427804
0.0,0.23798479
0.0,0.42927647
0.0,0.2944713
0.0,0.309259
1.0,0.6816616
1.0,0.5511824
1.0,0.8044875
0.0,0.53556734
1.0,0.7968751
0.0,0.36222187
1.0,0.92148095
1.0,0.28791985
0.0,0.32993448
1.0,0.65858066
1.0,0.5202253
1.0,0.459387
0.0,0.31579056
1.0,0.84335226
0.0,0.0105658015
1.0,0.5896904
0.0,0.22192624
1.0,0.9026449
1.0,0.799763
0.0,0.4821596
0.0,0.16560555
0.0,0.124592654
1.0,0.849445
1.0,0.8917613
1.0,0.7316018
1.0,0.5782929
1.0,0.8794757
1.0,0.70494187
1.0,0.11239048
1.0,0.57784826
0.0,0.48728412
0.0,0.08269094
0.0,0.5203243
0.0,0.17270136
0.0,0.2929792
0.0,0.57905215
0.0,0.30774146
