y_true,y_pred_proba
0.0,0.43924814
0.0,0.48621708
0.0,0.043047898
1.0,0.59007215
0.0,0.20402002
0.0,0.034937643
0.0,0.06502377
0.0,0.6240486
1.0,0.80329984
1.0,0.6742837
1.0,0.48483425
1.0,0.72435355
0.0,0.15314998
1.0,0.7177369
0.0,0.5432329
0.0,0.6119958
1.0,0.73121095
0.0,0.39261922
1.0,0.5369415
0.0,0.16446157
1.0,0.7824605
0.0,0.31577152
0.0,0.15605742
0.0,0.676337
1.0,0.69688964
1.0,0.703894
0.0,0.55167097
1.0,0.5854591
1.0,0.6061536
1.0,0.7505967
1.0,0.8397368
0.0,0.05507838
0.0,0.347065
1.0,0.6198355
1.0,0.69205356
1.0,0.748159
0.0,0.24487779
1.0,0.5765268
1.0,0.5552291
0.0,0.27463165
1.0,0.65991783
1.0,0.6571352
1.0,0.5786798
1.0,0.61440146
0.0,0.23350888
0.0,0.55262226
1.0,0.5932691
1.0,0.7189769
0.0,0.3088231
0.0,0.018453972
1.0,0.77259547
0.0,0.26054138
1.0,0.5820085
1.0,0.7033861
1.0,0.6816081
0.0,0.04969014
0.0,0.63293594
0.0,0.4510784
0.0,0.30737224
1.0,0.61108863
1.0,0.65158063
1.0,0.740538
1.0,0.58247465
0.0,0.21262376
0.0,0.28897807
0.0,0.056862276
1.0,0.68552756
0.0,0.3594452
0.0,0.0751214
0.0,0.5698007
1.0,0.39301622
1.0,0.55639315
1.0,0.71700937
0.0,0.5477056
0.0,0.45601404
0.0,0.20889458
0.0,0.061360452
1.0,0.6890865
1.0,0.7229278
1.0,0.6297205
1.0,0.7945359
0.0,0.30999795
0.0,0.49190584
1.0,0.74856377
1.0,0.3395447
1.0,0.76766115
1.0,0.75278723
1.0,0.44108313
1.0,0.8076711
0.0,0.20067269
1.0,0.63317376
1.0,0.80999464
1.0,0.6616045
0.0,0.18550567
1.0,0.73929256
1.0,0.7802176
1.0,0.22238736
0.0,0.6367587
0.0,0.5414853
1.0,0.64642966
0.0,0.5325765
1.0,0.6394216
0.0,0.38307977
1.0,0.586234
1.0,0.6248166
1.0,0.587447
1.0,0.80944055
0.0,0.14065184
1.0,0.5686936
0.0,0.24411626
0.0,0.16805871
0.0,0.1409263
0.0,0.01740892
0.0,0.61803496
1.0,0.6967105
0.0,0.32004806
0.0,0.18419454
1.0,0.80502266
0.0,0.53467286
0.0,0.28202283
1.0,0.5717052
0.0,0.21590218
0.0,0.043784816
0.0,0.4498986
1.0,0.63235694
0.0,0.1975729
1.0,0.6026947
0.0,0.5912421
1.0,0.78063655
0.0,0.6982597
0.0,0.41584355
1.0,0.69271773
1.0,0.57347786
0.0,0.6748332
0.0,0.12081694
0.0,0.29490012
0.0,0.3206965
1.0,0.6392693
1.0,0.7273269
1.0,0.8206599
0.0,0.26477382
0.0,0.053323872
0.0,0.40008754
0.0,0.031589538
1.0,0.6263127
1.0,0.6892526
0.0,0.3733197
0.0,0.21144089
1.0,0.58554626
0.0,0.24876277
0.0,0.5836579
0.0,0.4361379
1.0,0.6196021
0.0,0.5920665
1.0,0.7540648
1.0,0.3860074
1.0,0.7937023
1.0,0.7638797
0.0,0.50752944
1.0,0.7314001
0.0,0.118339315
1.0,0.6031706
0.0,0.51439774
0.0,0.15987855
0.0,0.011626724
0.0,0.5643156
0.0,0.47142744
0.0,0.04082476
1.0,0.7830331
0.0,0.059622634
1.0,0.6631469
1.0,0.60039693
0.0,0.1199579
1.0,0.71605045
1.0,0.56411165
0.0,0.31234834
0.0,0.28078336
1.0,0.67904097
1.0,0.77565694
0.0,0.5099523
0.0,0.012689182
1.0,0.68688977
0.0,0.52602273
1.0,0.82057035
1.0,0.5534858
1.0,0.22274444
0.0,0.38307878
1.0,0.77172506
0.0,0.45781523
0.0,0.11110549
1.0,0.67075753
1.0,0.6901388
0.0,0.41995203
0.0,0.24211833
0.0,0.023835504
1.0,0.5698134
1.0,0.6342557
0.0,0.08406711
0.0,0.25701892
1.0,0.7664641
0.0,0.5332275
1.0,0.63736033
0.0,0.39515507
1.0,0.6948213
1.0,0.7173756
1.0,0.47407514
0.0,0.6248483
1.0,0.80004966
1.0,0.5468816
0.0,0.52416974
0.0,0.088471964
0.0,0.6380997
1.0,0.43077874
1.0,0.6324318
1.0,0.76758087
0.0,0.09836943
1.0,0.4863578
0.0,0.17405541
0.0,0.54841435
1.0,0.40754753
1.0,0.5411365
1.0,0.6039908
0.0,0.53510356
1.0,0.6858158
1.0,0.64628696
1.0,0.701453
1.0,0.6753179
0.0,0.60027933
1.0,0.7857018
1.0,0.79058665
1.0,0.61787045
0.0,0.4326679
0.0,0.32710287
