y_true,y_pred_proba
0.0,0.65137863
0.0,0.4484444
0.0,0.15578952
1.0,0.6567759
0.0,0.38957736
0.0,0.11376373
0.0,0.0503405
0.0,0.35252896
1.0,0.7070677
1.0,0.71973693
1.0,0.15532176
1.0,0.69105107
0.0,0.06899662
1.0,0.69614106
0.0,0.42225114
0.0,0.6915531
1.0,0.7413209
0.0,0.4591155
1.0,0.6575056
0.0,0.30821845
1.0,0.73858607
0.0,0.38480926
0.0,0.42537302
0.0,0.3739896
1.0,0.72428364
1.0,0.7197208
0.0,0.34337524
1.0,0.64295304
1.0,0.62317383
1.0,0.6926305
1.0,0.77692837
0.0,0.15243027
0.0,0.41998562
1.0,0.69249105
1.0,0.7144539
1.0,0.70460755
0.0,0.3514513
1.0,0.68901247
1.0,0.46999827
0.0,0.47937626
1.0,0.64600646
1.0,0.67335117
1.0,0.63226885
1.0,0.66750014
0.0,0.33077562
0.0,0.68326586
1.0,0.6530896
1.0,0.6675351
0.0,0.34194717
0.0,0.0036958528
1.0,0.7174236
0.0,0.521253
1.0,0.62432665
1.0,0.64997905
1.0,0.65991724
0.0,0.039425325
0.0,0.6514802
0.0,0.65555567
0.0,0.39319295
1.0,0.6900519
1.0,0.4294802
1.0,0.7376681
1.0,0.6276169
0.0,0.27280033
0.0,0.24122761
0.0,0.12010072
1.0,0.6425481
0.0,0.2988091
0.0,0.28633004
0.0,0.42107242
1.0,0.4140676
1.0,0.70753175
1.0,0.73628455
0.0,0.37158397
0.0,0.40816146
0.0,0.22259988
0.0,0.026322102
1.0,0.67349863
1.0,0.6727995
1.0,0.6750068
1.0,0.69504035
0.0,0.3344412
0.0,0.39077267
1.0,0.70099753
1.0,0.3028105
1.0,0.71601117
1.0,0.7208009
1.0,0.4209137
1.0,0.8039822
0.0,0.28676468
1.0,0.6765567
1.0,0.7352766
1.0,0.65369153
0.0,0.075442575
1.0,0.7289357
1.0,0.7505106
1.0,0.430181
0.0,0.65578246
0.0,0.6294559
1.0,0.64642656
0.0,0.58739823
1.0,0.6299822
0.0,0.6488061
1.0,0.6269224
1.0,0.7375789
1.0,0.6817244
1.0,0.6911243
0.0,0.26322085
1.0,0.6526577
0.0,0.6428137
0.0,0.17634594
0.0,0.26482937
0.0,0.0056442525
0.0,0.7103326
1.0,0.70493704
0.0,0.3567813
0.0,0.12047487
1.0,0.72027355
0.0,0.71028614
0.0,0.37559116
1.0,0.6288249
0.0,0.08191382
0.0,0.040235713
0.0,0.6508728
1.0,0.6581458
0.0,0.42295796
1.0,0.6587016
0.0,0.6433115
1.0,0.75212467
0.0,0.6833292
0.0,0.6266894
1.0,0.6858805
1.0,0.46972892
0.0,0.72925836
0.0,0.01439457
0.0,0.6411459
0.0,0.5389521
1.0,0.6572999
1.0,0.70606875
1.0,0.7536922
0.0,0.23266818
0.0,0.061051097
0.0,0.38320705
0.0,0.002910145
1.0,0.7411928
1.0,0.68936974
0.0,0.63536245
0.0,0.41613317
1.0,0.55666447
0.0,0.45625272
0.0,0.6571252
0.0,0.36916816
1.0,0.7090851
0.0,0.31652588
1.0,0.62279326
1.0,0.64548147
1.0,0.750453
1.0,0.7061022
0.0,0.64247704
1.0,0.6192781
0.0,0.14537185
1.0,0.65036696
0.0,0.35364434
0.0,0.070484646
0.0,0.000593941
0.0,0.65148133
0.0,0.46730933
0.0,0.020571264
1.0,0.7939974
0.0,0.038604062
1.0,0.67800736
1.0,0.63347155
0.0,0.08406763
1.0,0.71396035
1.0,0.6527804
0.0,0.2796223
0.0,0.6517242
1.0,0.6761062
1.0,0.7350586
0.0,0.61563236
0.0,0.005781526
1.0,0.71475744
0.0,0.6298069
1.0,0.7240323
1.0,0.59683347
1.0,0.6751651
0.0,0.32897544
1.0,0.7268816
0.0,0.63118154
0.0,0.09180926
1.0,0.73485464
1.0,0.63779765
0.0,0.6572849
0.0,0.28369483
0.0,0.009693621
1.0,0.36968422
1.0,0.58752346
0.0,0.053083375
0.0,0.32992864
1.0,0.7155553
0.0,0.6475569
1.0,0.66514057
0.0,0.6160442
1.0,0.6808712
1.0,0.65612996
1.0,0.38711983
0.0,0.651817
1.0,0.70273876
1.0,0.40245742
0.0,0.7026776
0.0,0.32055825
0.0,0.65725225
1.0,0.5402114
1.0,0.746342
1.0,0.65701103
0.0,0.18820311
1.0,0.4686636
0.0,0.36027032
0.0,0.67831403
1.0,0.6446352
1.0,0.42930263
1.0,0.7033303
0.0,0.38338628
1.0,0.7018984
1.0,0.6856822
1.0,0.6327692
1.0,0.6784269
0.0,0.6383512
1.0,0.7379799
1.0,0.7206507
1.0,0.692583
0.0,0.61110437
0.0,0.43350828
