y_true,y_pred_proba
1,2.6722534856993763
1,2.153228511308837
1,1.1430920637547846
1,1.413195497550518
1,2.0526781970007635
1,0.5591928744564931
1,-0.720964408498662
1,1.4850482316421203
1,1.170922636314247
1,2.1791584456335116
1,-2.21147547200033
1,1.9639081511992966
1,1.2331157893561844
1,2.474434610793907
1,1.2822532830525721
1,0.5619147850462717
1,2.3846740924724505
1,1.594527431526627
1,0.8101500129391528
1,0.9243385556264887
1,2.248889003713105
1,2.553097249119567
1,1.193511273586648
1,1.8359634222527226
1,0.7531272396838601
1,0.7734065319221765
1,1.2122864961437823
1,1.4047602159394952
1,0.6798859075898952
1,-0.9058315818999207
1,1.158307636912695
1,1.127358381920082
1,1.6638999550759048
1,2.039426657400792
1,2.025316445877084
1,1.7184881950253938
1,0.5290993584553885
1,2.326977644323412
1,2.154863751161817
1,2.402977331505204
1,2.014930450961008
1,1.7424095209460102
1,1.2122373952640462
1,2.084738225441122
1,2.641546962217602
1,1.2277313773563838
1,2.0783459856645745
1,2.20659233658575
1,0.03210585348675021
1,1.3785240163058792
1,2.293687793067011
1,2.2515065592027312
1,1.965699551908738
1,2.4640203906340745
1,2.619092682141847
1,1.167224817426908
1,2.1772963508200585
1,1.7764406309306948
1,1.5277744063935486
1,1.707871754383968
1,2.0880425347790776
1,1.5503813246493214
1,1.9281892499219393
1,2.0124622380240127
1,1.6722380508446157
1,1.7417034039823247
1,1.6175653041619986
1,2.1528431911292367
1,2.4628480142113416
1,2.0830642586752974
1,1.438235720904455
1,2.020315862153182
1,2.2969432319101566
1,1.9535558314363195
1,1.3189953785371924
1,1.684775737427003
1,1.3971609699851764
1,2.3829619904252137
1,1.2853009025392845
1,1.9123405915163438
1,2.0493798822248377
1,-1.6047849351438406
1,2.5365979279760653
1,2.530309533463046
1,2.1792086501029972
1,1.8237501187671588
1,1.0316728713951835
1,2.7076056456119537
1,2.46088024918296
1,1.5976544379217534
1,1.8174121430423078
1,2.332332502041063
1,1.6258176394818573
1,2.0607191256574517
1,1.0924015804542673
1,2.000593723856828
1,2.60487964197596
1,1.3712661363827596
1,2.5098047430045702
1,2.320345452846267
1,1.319456942139199
1,2.1761272539302623
1,1.7763074305256215
1,2.23547157763249
1,1.0717117660329036
1,1.8266881368832673
1,2.3604421660517243
1,1.2141066957050473
1,1.5945322511638533
1,1.5771860254724186
1,0.45314633828020745
1,1.8905796809697595
1,2.3718634457653796
1,1.7011554750775129
1,2.0642640593092847
1,2.204178538748579
1,1.8353820979581703
1,1.035722550391244
1,1.2804856567849034
0,-0.19581786044954064
0,0.0364462052415675
0,-1.9679884239643708
0,-1.4128259394789144
0,-0.3885688701525456
0,-0.8805459685002459
0,0.5119819820915235
0,0.6760526723881128
0,0.23547782937123296
0,2.1477007575256817
0,0.492137015505298
0,1.430421299858129
0,0.90260176006554
0,-0.6569528464835044
0,-3.7130708567523305
0,-1.4794237367277754
0,1.240902421997971
0,1.3052231367801779
0,1.277471220996439
0,1.2456959770253744
0,0.49203748104043454
0,0.09228980238235485
0,1.7678247302009964
0,2.3456249821494284
0,0.4948152546768285
0,1.4677536909632898
0,0.5086412932281363
0,-3.670177630645301
0,1.3664002164203461
0,1.8825084987423135
0,2.1053768799040835
0,2.325993765447861
0,1.820470954171944
0,-2.373573879505849
0,-0.3122401340594554
0,0.17956680857435492
0,-0.07298368536497923
0,0.7520872747894399
0,1.5580632374925625
0,1.2377705097825051
0,1.416088474497674
0,-0.8206974192172887
0,0.7104751955668636
0,1.061199934519202
0,1.8485682048561827
0,-0.14128427944980193
0,2.325734001503285
0,1.3698138800550734
0,0.7167212366117579
0,-3.805650602100206
0,0.7242309603098563
0,1.2228870690897151
0,0.1364843449711043
0,-7.5448543230601945
0,0.6751322375090836
0,-0.6406941262906372
0,2.3441569750907916
0,-0.978853306237536
0,-0.4499884977205957
0,-1.0652491977442797
0,-0.5497508260618909
0,1.045952011837038
0,0.6531807580201747
0,-3.739948534010411
0,-2.812380844857214
0,0.09167766960585089
0,1.6844404545323912
0,-3.05911535024792
0,1.6656625811597312
0,0.4935480717474028
0,1.0893899905658482
0,0.39151307211911435
0,1.1869341232236414
0,1.9215774861320911
0,-0.12224359782253513
0,1.5315480200708496
0,0.8402218559022147
0,0.6202360147602342
0,0.4988393448628856
0,0.2959549161183014
0,1.538686280979336
0,-0.5269160034835516
0,-0.01515942712201479
0,0.47869398570695454
0,0.48626234351848285
0,1.8290949774305698
0,0.7072525118790243
0,-7.831849114749481
0,0.4130747053164774
0,0.1828305479725838
0,0.6289314553765382
0,0.985440890042985
0,-0.761151363201632
0,-1.6220133799817429
0,1.100534189378655
0,-1.3435138561629696
0,1.1740768125176064
0,-0.22134417931200678
0,1.4099031284554089
0,2.2278384852171524
0,1.410039352620422
0,1.7603290927953847
0,2.107734128475733
0,0.42261105454667514
0,1.96187699223892
0,-0.8703383729089087
0,0.08357391086309562
0,-0.7920924240000948
0,1.3106366791100006
0,1.5509104068054662
0,0.4638531027231244
0,0.8069982970049099
0,1.8778117866423991
0,2.19073701224601
