y_true,y_pred_proba
0.0,0.5296086
0.0,0.5112214
0.0,0.5317453
1.0,0.47529516
0.0,0.5326224
0.0,0.35610673
0.0,0.43963468
0.0,0.38723484
1.0,0.570828
1.0,0.4802499
1.0,0.57394785
1.0,0.58380485
0.0,0.51614827
1.0,0.5808693
0.0,0.5151728
0.0,0.5712291
1.0,0.55325955
0.0,0.4612358
1.0,0.5336112
0.0,0.43958107
1.0,0.5186366
0.0,0.5568373
0.0,0.46201152
0.0,0.55792904
1.0,0.4774135
1.0,0.57014585
0.0,0.5888678
1.0,0.58238333
1.0,0.5297858
1.0,0.5724302
1.0,0.5792294
0.0,0.33511585
0.0,0.5524141
1.0,0.551103
1.0,0.57760864
1.0,0.48463738
0.0,0.23968388
1.0,0.556284
1.0,0.54620177
0.0,0.3385897
1.0,0.39147705
1.0,0.4821958
1.0,0.44447708
1.0,0.5717784
0.0,0.3768699
0.0,0.53367275
1.0,0.57718945
1.0,0.56541485
0.0,0.4493997
0.0,0.59434724
1.0,0.5527266
0.0,0.37416458
1.0,0.56203926
1.0,0.5274506
1.0,0.585685
0.0,0.5690637
0.0,0.39566457
0.0,0.5540611
0.0,0.54127
1.0,0.57476294
1.0,0.5547875
1.0,0.39354748
1.0,0.569445
0.0,0.26859578
0.0,0.49937683
0.0,0.4675378
1.0,0.5706732
0.0,0.53353316
0.0,0.35449818
0.0,0.5402766
1.0,0.44923103
1.0,0.24914235
1.0,0.5891596
0.0,0.5476259
0.0,0.5350874
0.0,0.5403428
0.0,0.54316396
1.0,0.56002885
1.0,0.5565783
1.0,0.5550596
1.0,0.5825443
0.0,0.40091294
0.0,0.5922115
1.0,0.5448162
1.0,0.55509096
1.0,0.50289685
1.0,0.5454992
1.0,0.5774688
1.0,0.4779056
0.0,0.525935
1.0,0.5827052
1.0,0.57390976
1.0,0.5812138
0.0,0.5226043
1.0,0.5781788
1.0,0.58355737
1.0,0.3803477
0.0,0.53486025
0.0,0.51859057
1.0,0.56669605
0.0,0.5225006
1.0,0.5662877
0.0,0.5660731
1.0,0.55795413
1.0,0.6006239
1.0,0.48265168
1.0,0.54035264
0.0,0.21864451
1.0,0.48484737
0.0,0.40684775
0.0,0.59543896
0.0,0.31861404
0.0,0.38845062
0.0,0.3261664
1.0,0.57310784
0.0,0.42683265
0.0,0.47145468
1.0,0.5914854
0.0,0.4698347
0.0,0.5182754
1.0,0.4923285
0.0,0.5693465
0.0,0.5021033
0.0,0.5787246
1.0,0.5635874
0.0,0.5410772
1.0,0.25966018
0.0,0.43085322
1.0,0.54566675
0.0,0.56661856
0.0,0.3459214
1.0,0.49327344
1.0,0.5813086
0.0,0.54114836
0.0,0.37603652
0.0,0.44391844
0.0,0.43360487
1.0,0.5755997
1.0,0.5791551
1.0,0.5571225
0.0,0.4987478
0.0,0.5381639
0.0,0.3379113
0.0,0.4182726
1.0,0.48924947
1.0,0.5742252
0.0,0.4825855
0.0,0.42588097
1.0,0.47100708
0.0,0.42585737
0.0,0.5262958
0.0,0.5204098
1.0,0.5531951
0.0,0.5203006
1.0,0.5421548
1.0,0.5055095
1.0,0.566569
1.0,0.5771533
0.0,0.36476186
1.0,0.5808245
0.0,0.48133212
1.0,0.5847094
0.0,0.4732279
0.0,0.4689865
0.0,0.40584263
0.0,0.56654257
0.0,0.55272335
0.0,0.56572455
1.0,0.551135
0.0,0.48278263
1.0,0.56700397
1.0,0.55526257
0.0,0.3961215
1.0,0.53190273
1.0,0.50954944
0.0,0.54237455
0.0,0.51714206
1.0,0.5813928
1.0,0.54795814
0.0,0.55423415
0.0,0.078279376
1.0,0.5737461
0.0,0.48455733
1.0,0.59176373
1.0,0.53699607
1.0,0.4399751
0.0,0.44297636
1.0,0.44972375
0.0,0.4620569
0.0,0.54447407
1.0,0.53488517
1.0,0.5604472
0.0,0.4048978
0.0,0.24654862
0.0,0.37358636
1.0,0.5684664
1.0,0.5690727
0.0,0.56607246
0.0,0.45548
1.0,0.56241065
0.0,0.4632368
1.0,0.34521416
0.0,0.53616405
1.0,0.56695235
1.0,0.5767076
1.0,0.59153044
0.0,0.5345933
1.0,0.55719155
1.0,0.5885719
0.0,0.4573274
0.0,0.4885296
0.0,0.55179083
1.0,0.5761742
1.0,0.57996804
1.0,0.5781002
0.0,0.5696588
1.0,0.48338166
0.0,0.40063965
0.0,0.5414059
1.0,0.55207866
1.0,0.44884732
1.0,0.45976886
0.0,0.56756663
1.0,0.5706113
1.0,0.5396104
1.0,0.5606916
1.0,0.5906472
0.0,0.588253
1.0,0.57358134
1.0,0.5662224
1.0,0.55177367
0.0,0.56068504
0.0,0.44044283
