y_true,y_pred_proba
0.0,0.7015505
0.0,0.5333941
0.0,0.020659983
1.0,0.4471116
0.0,0.36592576
0.0,0.036681123
0.0,0.025747338
0.0,0.26488334
1.0,0.73867
1.0,0.6214904
1.0,0.050474435
1.0,0.72922426
0.0,0.057452675
1.0,0.7690198
0.0,0.47159418
0.0,0.7404343
1.0,0.7123822
0.0,0.5201613
1.0,0.670839
0.0,0.11215837
1.0,0.75617987
0.0,0.3351273
0.0,0.17998265
0.0,0.28019598
1.0,0.661559
1.0,0.7609827
0.0,0.6935225
1.0,0.6852299
1.0,0.60269165
1.0,0.7445993
1.0,0.7604858
0.0,0.009349829
0.0,0.39847443
1.0,0.6543745
1.0,0.72631603
1.0,0.6262347
0.0,0.18359838
1.0,0.6913951
1.0,0.477246
0.0,0.35823926
1.0,0.5243881
1.0,0.4745695
1.0,0.5544524
1.0,0.7098317
0.0,0.12065387
0.0,0.7260204
1.0,0.62995285
1.0,0.6783306
0.0,0.38450947
0.0,0.0134495655
1.0,0.5844994
0.0,0.3820689
1.0,0.6605758
1.0,0.6566425
1.0,0.7241111
0.0,0.054747492
0.0,0.46081367
0.0,0.6512535
0.0,0.37612328
1.0,0.6831151
1.0,0.45953965
1.0,0.77955765
1.0,0.6869804
0.0,0.2984018
0.0,0.14433226
0.0,0.017331805
1.0,0.6615929
0.0,0.46127912
0.0,0.042493023
0.0,0.43342888
1.0,0.23876399
1.0,0.60104156
1.0,0.7807264
0.0,0.4979641
0.0,0.38427797
0.0,0.1487257
0.0,0.032773335
1.0,0.67853284
1.0,0.6984039
1.0,0.7222482
1.0,0.7579716
0.0,0.12238062
0.0,0.61778915
1.0,0.7129175
1.0,0.33447585
1.0,0.58414775
1.0,0.7048979
1.0,0.5610554
1.0,0.7834549
0.0,0.2385402
1.0,0.6915267
1.0,0.7548071
1.0,0.72877765
0.0,0.11713383
1.0,0.7772885
1.0,0.74286866
1.0,0.4005321
0.0,0.54174787
0.0,0.56841004
1.0,0.6845687
0.0,0.59798247
1.0,0.70737696
0.0,0.65661794
1.0,0.6450089
1.0,0.77241886
1.0,0.59446716
1.0,0.71377903
0.0,0.20223969
1.0,0.52449137
0.0,0.49778664
0.0,0.21742073
0.0,0.07846428
0.0,0.0024911952
0.0,0.6727984
1.0,0.7392587
0.0,0.22352828
0.0,0.04488082
1.0,0.744183
0.0,0.6262372
0.0,0.459937
1.0,0.45775717
0.0,0.15754932
0.0,0.012828198
0.0,0.7253848
1.0,0.71910673
0.0,0.4533831
1.0,0.2943514
0.0,0.4696871
1.0,0.73156077
0.0,0.69355416
0.0,0.5180311
1.0,0.63990843
1.0,0.67723536
0.0,0.66874576
0.0,0.03285853
0.0,0.5026484
0.0,0.63555175
1.0,0.7010663
1.0,0.7382656
1.0,0.77363145
0.0,0.17878743
0.0,0.02320341
0.0,0.38641402
0.0,0.004925756
1.0,0.6959346
1.0,0.71390295
0.0,0.5494112
0.0,0.34777597
1.0,0.37427127
0.0,0.40830666
0.0,0.6564091
0.0,0.4361544
1.0,0.6983392
0.0,0.3174055
1.0,0.7489643
1.0,0.48698607
1.0,0.8095384
1.0,0.6867611
0.0,0.4266472
1.0,0.58775204
0.0,0.14262988
1.0,0.7178829
0.0,0.43562648
0.0,0.07192991
0.0,0.0009942885
0.0,0.5837019
0.0,0.5702865
0.0,0.0075691026
1.0,0.7397426
0.0,0.026132125
1.0,0.71017075
1.0,0.6534774
0.0,0.033268295
1.0,0.66427374
1.0,0.4980612
0.0,0.20023905
0.0,0.47363836
1.0,0.70612264
1.0,0.75718623
0.0,0.5282913
0.0,0.00044838613
1.0,0.72563
0.0,0.46673912
1.0,0.78165543
1.0,0.6630922
1.0,0.42645544
0.0,0.38108504
1.0,0.71693116
0.0,0.5128928
0.0,0.06400547
1.0,0.7299522
1.0,0.5858064
0.0,0.48119968
0.0,0.07388464
0.0,0.0081213815
1.0,0.51221347
1.0,0.655552
0.0,0.09030505
0.0,0.25828254
1.0,0.7364951
0.0,0.53233975
1.0,0.52390206
0.0,0.46893916
1.0,0.70031893
1.0,0.6854047
1.0,0.55570936
0.0,0.57010746
1.0,0.7417238
1.0,0.5933722
0.0,0.6197271
0.0,0.13252677
0.0,0.638404
1.0,0.5914519
1.0,0.689042
1.0,0.7136725
0.0,0.23963453
1.0,0.45159534
0.0,0.31815138
0.0,0.58957064
1.0,0.6153729
1.0,0.58005315
1.0,0.64914364
0.0,0.50470716
1.0,0.71394986
1.0,0.7501149
1.0,0.6619375
1.0,0.7328624
0.0,0.6943619
1.0,0.7776341
1.0,0.7570831
1.0,0.73073024
0.0,0.6527614
0.0,0.16436236
