y_true,y_pred_proba
0.0,0.48759687
0.0,0.494166
0.0,0.1828815
1.0,0.45210007
0.0,0.42081556
0.0,0.12173709
0.0,0.3422533
0.0,0.41666293
1.0,0.5563807
1.0,0.43595833
1.0,0.46612772
1.0,0.58875084
0.0,0.5364622
1.0,0.60610735
0.0,0.59417695
0.0,0.5810215
1.0,0.40112242
0.0,0.28796554
1.0,0.5712512
0.0,0.28025472
1.0,0.5687559
0.0,0.5400445
0.0,0.3194591
0.0,0.45291838
1.0,0.3443929
1.0,0.5841339
0.0,0.64366597
1.0,0.6197894
1.0,0.5517535
1.0,0.5864833
1.0,0.6148811
0.0,0.14911523
0.0,0.49023837
1.0,0.4762013
1.0,0.54877883
1.0,0.54101807
0.0,0.1618868
1.0,0.61201096
1.0,0.60961604
0.0,0.25124297
1.0,0.37811956
1.0,0.4672979
1.0,0.50462407
1.0,0.48890862
0.0,0.28635356
0.0,0.5624006
1.0,0.43950847
1.0,0.5147376
0.0,0.35521343
0.0,0.5938084
1.0,0.5961659
0.0,0.37756976
1.0,0.45184922
1.0,0.5254775
1.0,0.6058549
0.0,0.57183826
0.0,0.36112398
0.0,0.5321716
0.0,0.496025
1.0,0.5016259
1.0,0.56756103
1.0,0.43444607
1.0,0.5399128
0.0,0.1444281
0.0,0.46541017
0.0,0.4728338
1.0,0.62032473
0.0,0.52614653
0.0,0.22312216
0.0,0.44031718
1.0,0.39338908
1.0,0.21332683
1.0,0.5972657
0.0,0.5531829
0.0,0.5013968
0.0,0.4585733
0.0,0.2988554
1.0,0.50225
1.0,0.59334975
1.0,0.55927646
1.0,0.62573224
0.0,0.346775
0.0,0.6093236
1.0,0.55811024
1.0,0.5818438
1.0,0.5197955
1.0,0.5535703
1.0,0.64119565
1.0,0.56178135
0.0,0.41172636
1.0,0.58545583
1.0,0.5734666
1.0,0.5507861
0.0,0.54021734
1.0,0.553854
1.0,0.62460405
1.0,0.18738703
0.0,0.5387381
0.0,0.48803306
1.0,0.5477916
0.0,0.5715902
1.0,0.5836449
0.0,0.5379106
1.0,0.3601635
1.0,0.6523881
1.0,0.60705173
1.0,0.5967494
0.0,0.18667583
1.0,0.3379912
0.0,0.42658612
0.0,0.6445898
0.0,0.1291156
0.0,0.20562047
0.0,0.43134946
1.0,0.54289985
0.0,0.4081624
0.0,0.47247806
1.0,0.64505285
0.0,0.490522
0.0,0.39758584
1.0,0.3542829
0.0,0.37271968
0.0,0.46286133
0.0,0.43194857
1.0,0.482322
0.0,0.48805073
1.0,0.20242557
0.0,0.3329523
1.0,0.47973078
0.0,0.57290286
0.0,0.28106382
1.0,0.50102115
1.0,0.62857634
0.0,0.6011785
0.0,0.3520709
0.0,0.3967869
0.0,0.42626357
1.0,0.60000116
1.0,0.6237489
1.0,0.5252712
0.0,0.464564
0.0,0.344921
0.0,0.38763636
0.0,0.3330357
1.0,0.39576888
1.0,0.58708805
0.0,0.3314557
0.0,0.44908294
1.0,0.52869636
0.0,0.35295618
0.0,0.52243483
0.0,0.54445875
1.0,0.5100523
0.0,0.6046512
1.0,0.58852434
1.0,0.5081479
1.0,0.6126344
1.0,0.5930464
0.0,0.27044863
1.0,0.61722004
0.0,0.41537195
1.0,0.62494963
0.0,0.31752056
0.0,0.42909127
0.0,0.15091912
0.0,0.56685925
0.0,0.5924734
0.0,0.42295113
1.0,0.5011451
0.0,0.38369358
1.0,0.5893427
1.0,0.5711541
0.0,0.40539765
1.0,0.59512407
1.0,0.49286735
0.0,0.53908
0.0,0.50193745
1.0,0.61173946
1.0,0.45371863
0.0,0.52766055
0.0,0.017196596
1.0,0.541875
0.0,0.3920084
1.0,0.6628678
1.0,0.41411808
1.0,0.09423254
0.0,0.29655585
1.0,0.40528882
0.0,0.50384754
0.0,0.45191175
1.0,0.5485345
1.0,0.5513272
0.0,0.25906298
0.0,0.1720317
0.0,0.28869748
1.0,0.5200553
1.0,0.50884336
0.0,0.23523708
0.0,0.3787684
1.0,0.45698795
0.0,0.4028401
1.0,0.1336409
0.0,0.40719184
1.0,0.5748662
1.0,0.5396087
1.0,0.60710496
0.0,0.38125315
1.0,0.5839059
1.0,0.6091449
0.0,0.35992056
0.0,0.32416868
0.0,0.59290195
1.0,0.43381196
1.0,0.33308908
1.0,0.6382884
0.0,0.31378436
1.0,0.50082904
0.0,0.25313574
0.0,0.58479595
1.0,0.5637408
1.0,0.5390445
1.0,0.46822298
0.0,0.591156
1.0,0.62532824
1.0,0.5547868
1.0,0.570532
1.0,0.60820043
0.0,0.64975685
1.0,0.56450844
1.0,0.59444064
1.0,0.49336454
0.0,0.40386084
0.0,0.38814825
