y_true,y_pred_proba
0.0,0.34285787
0.0,0.42206475
0.0,0.025853358
1.0,0.64267665
0.0,0.14578341
0.0,0.02081179
0.0,0.021211773
0.0,0.7089724
1.0,0.873217
1.0,0.76082677
1.0,0.46554288
1.0,0.7676556
0.0,0.04690702
1.0,0.74487114
0.0,0.4087049
0.0,0.62239444
1.0,0.84432024
0.0,0.37712857
1.0,0.42421794
0.0,0.113057286
1.0,0.8495415
0.0,0.21129358
0.0,0.12738508
0.0,0.7375232
1.0,0.80079484
1.0,0.7372343
0.0,0.379416
1.0,0.50117147
1.0,0.5952171
1.0,0.8001507
1.0,0.9053689
0.0,0.024246465
0.0,0.26597908
1.0,0.67576355
1.0,0.74066424
1.0,0.81479675
0.0,0.19476654
1.0,0.4773395
1.0,0.4282265
0.0,0.25478575
1.0,0.7618221
1.0,0.71756816
1.0,0.6045134
1.0,0.6669134
0.0,0.1859732
0.0,0.4745602
1.0,0.6528427
1.0,0.798097
0.0,0.26396737
0.0,0.0015624468
1.0,0.8219636
0.0,0.24183846
1.0,0.5543557
1.0,0.7565257
1.0,0.68857986
0.0,0.007579799
0.0,0.7266682
0.0,0.33657202
0.0,0.21782884
1.0,0.65151
1.0,0.67375004
1.0,0.85483456
1.0,0.59658444
0.0,0.2246544
0.0,0.18202166
0.0,0.013641293
1.0,0.68433684
0.0,0.26371714
0.0,0.037862588
0.0,0.6058088
1.0,0.37602022
1.0,0.63878995
1.0,0.75085723
0.0,0.462833
0.0,0.35292733
0.0,0.110136986
0.0,0.025538072
1.0,0.7631111
1.0,0.7468715
1.0,0.63850266
1.0,0.84580535
0.0,0.24872498
0.0,0.29242095
1.0,0.8125089
1.0,0.1708164
1.0,0.8483041
1.0,0.8221566
1.0,0.21043491
1.0,0.882756
0.0,0.110728644
1.0,0.63559544
1.0,0.88601995
1.0,0.6902018
0.0,0.06709429
1.0,0.7967052
1.0,0.82811564
1.0,0.1831602
0.0,0.6614817
0.0,0.5384868
1.0,0.6687782
0.0,0.40811715
1.0,0.64200044
0.0,0.23023617
1.0,0.66423184
1.0,0.573292
1.0,0.5574912
1.0,0.87869763
0.0,0.13181259
1.0,0.6343679
0.0,0.13695158
0.0,0.034484
0.0,0.105475254
0.0,0.004179484
0.0,0.7164092
1.0,0.74490803
0.0,0.24592857
0.0,0.086601354
1.0,0.8518063
0.0,0.5228521
0.0,0.22131605
1.0,0.62603766
0.0,0.12615654
0.0,0.008921201
0.0,0.4007379
1.0,0.67786896
0.0,0.098124795
1.0,0.60817933
0.0,0.6407379
1.0,0.8841371
0.0,0.73108464
0.0,0.39268824
1.0,0.7686312
1.0,0.43537587
0.0,0.6753318
0.0,0.057458576
0.0,0.21890087
0.0,0.2526444
1.0,0.6396391
1.0,0.75132513
1.0,0.9137319
0.0,0.17277308
0.0,0.016636722
0.0,0.3489384
0.0,0.00781769
1.0,0.7116806
1.0,0.7148422
0.0,0.3346419
0.0,0.13090122
1.0,0.5755151
0.0,0.17964743
0.0,0.6041025
0.0,0.3122541
1.0,0.6584205
0.0,0.5447034
1.0,0.8001852
1.0,0.27991015
1.0,0.8469532
1.0,0.82360095
0.0,0.45347515
1.0,0.7614686
0.0,0.04028911
1.0,0.5521424
0.0,0.54334843
0.0,0.07751156
0.0,0.0025829931
0.0,0.52518606
0.0,0.31254455
0.0,0.0074502174
1.0,0.88819355
0.0,0.015370905
1.0,0.67211
1.0,0.59219027
0.0,0.049300343
1.0,0.74331665
1.0,0.5709868
0.0,0.15247378
0.0,0.1787667
1.0,0.6856583
1.0,0.87819517
0.0,0.3961735
0.0,0.007473596
1.0,0.7420668
0.0,0.44152847
1.0,0.86821073
1.0,0.55840534
1.0,0.23924212
0.0,0.36286673
1.0,0.8830257
0.0,0.36765227
0.0,0.035942934
1.0,0.70985657
1.0,0.73738855
0.0,0.35768163
0.0,0.16783485
0.0,0.005027684
1.0,0.4326852
1.0,0.66638666
0.0,0.03327616
0.0,0.18516503
1.0,0.8712581
0.0,0.55968386
1.0,0.6912191
0.0,0.3296175
1.0,0.72407657
1.0,0.78417856
1.0,0.27235812
0.0,0.7007194
1.0,0.86428255
1.0,0.40608057
0.0,0.56028515
0.0,0.040312015
0.0,0.6349984
1.0,0.37676805
1.0,0.7431546
1.0,0.80140024
0.0,0.052332573
1.0,0.41364387
0.0,0.12193201
0.0,0.4138289
1.0,0.2559395
1.0,0.47034094
1.0,0.63943857
0.0,0.39301535
1.0,0.691796
1.0,0.67920387
1.0,0.7427733
1.0,0.67779547
0.0,0.5209292
1.0,0.8556176
1.0,0.85809547
1.0,0.6702223
0.0,0.38961816
0.0,0.2686505
