y_true,y_pred_proba
0.0,0.54507416
0.0,0.50521964
0.0,0.48088077
1.0,0.41220102
0.0,0.5001864
0.0,0.31880072
0.0,0.50692195
0.0,0.22977501
1.0,0.53944904
1.0,0.43533573
1.0,0.4874488
1.0,0.5594535
0.0,0.46815863
1.0,0.56563056
0.0,0.3229107
0.0,0.51794773
1.0,0.50356185
0.0,0.5121734
1.0,0.5187653
0.0,0.37127206
1.0,0.5190005
0.0,0.49990502
0.0,0.23547994
0.0,0.4469186
1.0,0.434012
1.0,0.5686729
0.0,0.5978051
1.0,0.5609298
1.0,0.54188496
1.0,0.5210867
1.0,0.5507021
0.0,0.18690602
0.0,0.5187406
1.0,0.47156206
1.0,0.55099386
1.0,0.39799032
0.0,0.29748395
1.0,0.53628796
1.0,0.52290756
0.0,0.35828063
1.0,0.26839507
1.0,0.2894716
1.0,0.47994527
1.0,0.5886013
0.0,0.07338038
0.0,0.5050217
1.0,0.5285883
1.0,0.49617907
0.0,0.3684945
0.0,0.58643013
1.0,0.39727312
0.0,0.48544765
1.0,0.5763521
1.0,0.5101316
1.0,0.56872874
0.0,0.56487453
0.0,0.2576372
0.0,0.5086777
0.0,0.49583805
1.0,0.51966876
1.0,0.48603868
1.0,0.5655861
1.0,0.55301464
0.0,0.34406197
0.0,0.47935483
0.0,0.37274426
1.0,0.5473051
0.0,0.5047104
0.0,0.35161522
0.0,0.4757615
1.0,0.16497956
1.0,0.39307252
1.0,0.59012663
0.0,0.52973735
0.0,0.42196167
0.0,0.49727905
0.0,0.47948098
1.0,0.5359967
1.0,0.54725397
1.0,0.5620684
1.0,0.5688933
0.0,0.19178271
0.0,0.5593232
1.0,0.4978244
1.0,0.5443359
1.0,0.4439738
1.0,0.5135186
1.0,0.5791454
1.0,0.51044804
0.0,0.4941802
1.0,0.52488744
1.0,0.54196
1.0,0.5431063
0.0,0.5276063
1.0,0.5544086
1.0,0.546052
1.0,0.4031462
0.0,0.48466513
0.0,0.46266174
1.0,0.5484004
0.0,0.5248725
1.0,0.563557
0.0,0.52934253
1.0,0.48218748
1.0,0.6030641
1.0,0.31513867
1.0,0.4874488
0.0,0.13484421
1.0,0.49341664
0.0,0.4874488
0.0,0.58064955
0.0,0.22297427
0.0,0.3866033
0.0,0.48507962
1.0,0.56218463
0.0,0.35564533
0.0,0.39889273
1.0,0.56074184
0.0,0.43204623
0.0,0.5439339
1.0,0.22951289
0.0,0.5080193
0.0,0.3846128
0.0,0.5618204
1.0,0.5187404
0.0,0.49596
1.0,0.10961214
0.0,0.28834528
1.0,0.5490483
0.0,0.54570407
0.0,0.47101533
1.0,0.4874488
1.0,0.5698153
0.0,0.35396078
0.0,0.30324438
0.0,0.37267014
0.0,0.26681492
1.0,0.57933825
1.0,0.516612
1.0,0.5316094
0.0,0.4850323
0.0,0.5016527
0.0,0.4537079
0.0,0.31010544
1.0,0.5126223
1.0,0.5594893
0.0,0.47071996
0.0,0.2793746
1.0,0.42485043
0.0,0.3630604
0.0,0.5224244
0.0,0.49085006
1.0,0.47417268
0.0,0.41717082
1.0,0.5275634
1.0,0.47103196
1.0,0.57685244
1.0,0.5103245
0.0,0.343083
1.0,0.5326569
0.0,0.14804558
1.0,0.58981335
0.0,0.2645875
0.0,0.4406955
0.0,0.47684568
0.0,0.51602536
0.0,0.50380224
0.0,0.4667398
1.0,0.4874488
0.0,0.37487754
1.0,0.54182404
1.0,0.547328
0.0,0.09121966
1.0,0.48398638
1.0,0.43558982
0.0,0.5000487
0.0,0.36701477
1.0,0.5548768
1.0,0.52999866
0.0,0.48410314
0.0,0.0223277
1.0,0.51203567
0.0,0.48113737
1.0,0.5877174
1.0,0.5206015
1.0,0.30571717
0.0,0.28095472
1.0,0.43605652
0.0,0.4874488
0.0,0.47519663
1.0,0.5279857
1.0,0.51159424
0.0,0.4002164
0.0,0.11847468
0.0,0.36259255
1.0,0.51636714
1.0,0.53325814
0.0,0.5142806
0.0,0.4906669
1.0,0.5134249
0.0,0.41795072
1.0,0.392895
0.0,0.4637216
1.0,0.52481264
1.0,0.5412609
1.0,0.5541048
0.0,0.48079053
1.0,0.5370125
1.0,0.59000117
0.0,0.20251206
0.0,0.45097542
0.0,0.49069133
1.0,0.52943754
1.0,0.31159836
1.0,0.5474329
0.0,0.52119577
1.0,0.4874488
0.0,0.43449
0.0,0.50209534
1.0,0.53876793
1.0,0.5228532
1.0,0.39304003
0.0,0.5383957
1.0,0.51811165
1.0,0.5480677
1.0,0.53182214
1.0,0.56850356
0.0,0.5802829
1.0,0.5735115
1.0,0.5134871
1.0,0.5355036
0.0,0.5254901
0.0,0.27734312
