y_true,y_pred_proba
0.0,0.24498463
0.0,0.6101775
0.0,0.018774942
1.0,0.8009942
0.0,0.05391285
0.0,0.008922339
0.0,0.0068848105
0.0,0.85667115
1.0,0.91376543
1.0,0.8446423
1.0,0.8146594
1.0,0.8521821
0.0,0.02665404
1.0,0.82292694
0.0,0.42446575
0.0,0.52351665
1.0,0.8715136
0.0,0.3745525
1.0,0.4108189
0.0,0.07765187
1.0,0.8430671
0.0,0.17007568
0.0,0.09637901
0.0,0.89079106
1.0,0.76580435
1.0,0.7208005
0.0,0.3042279
1.0,0.5468432
1.0,0.6859093
1.0,0.86156434
1.0,0.8928024
0.0,0.013403823
0.0,0.27624306
1.0,0.6617266
1.0,0.742875
1.0,0.8574944
0.0,0.22243522
1.0,0.4732541
1.0,0.68227553
0.0,0.17080645
1.0,0.89050955
1.0,0.7696438
1.0,0.60896087
1.0,0.75329
0.0,0.15385462
0.0,0.40396488
1.0,0.7550416
1.0,0.90232813
0.0,0.16253357
0.0,0.00032458466
1.0,0.8446524
0.0,0.21730009
1.0,0.47849748
1.0,0.8698849
1.0,0.7694789
0.0,0.0021282963
0.0,0.75924426
0.0,0.2434369
0.0,0.1530943
1.0,0.7202113
1.0,0.82322663
1.0,0.9143741
1.0,0.6318563
0.0,0.19398281
0.0,0.18496414
0.0,0.004208822
1.0,0.7965673
0.0,0.20769586
0.0,0.022461928
0.0,0.7114761
1.0,0.49625304
1.0,0.6171848
1.0,0.75197667
0.0,0.49076518
0.0,0.3992079
0.0,0.08283218
0.0,0.014798091
1.0,0.8492982
1.0,0.77692
1.0,0.7112769
1.0,0.90720695
0.0,0.23781982
0.0,0.2307216
1.0,0.85026336
1.0,0.14042056
1.0,0.86620134
1.0,0.84057564
1.0,0.18281512
1.0,0.88724494
0.0,0.061261065
1.0,0.65135497
1.0,0.9452038
1.0,0.77336407
0.0,0.04205867
1.0,0.81875503
1.0,0.8598312
1.0,0.09254396
0.0,0.74802864
0.0,0.46895397
1.0,0.80487514
0.0,0.35710105
1.0,0.7418351
0.0,0.14006819
1.0,0.62557983
1.0,0.5074137
1.0,0.51764184
1.0,0.90366894
0.0,0.095874436
1.0,0.7671807
0.0,0.054939553
0.0,0.014267991
0.0,0.062837794
0.0,0.0019144262
0.0,0.65802366
1.0,0.78226
0.0,0.25459066
0.0,0.075284295
1.0,0.8670737
0.0,0.41561657
0.0,0.16656749
1.0,0.6855854
0.0,0.0963401
0.0,0.0021932286
0.0,0.3401697
1.0,0.6911326
0.0,0.045553498
1.0,0.64134383
0.0,0.6077677
1.0,0.90612745
0.0,0.7368203
0.0,0.3414801
1.0,0.8222234
1.0,0.5317212
0.0,0.69014645
0.0,0.034857426
0.0,0.15955691
0.0,0.22082186
1.0,0.76059586
1.0,0.7719961
1.0,0.94527453
0.0,0.1287637
0.0,0.0065976055
0.0,0.30365595
0.0,0.0030707447
1.0,0.8169747
1.0,0.7372187
0.0,0.20381258
0.0,0.04993875
1.0,0.6768282
0.0,0.10999108
0.0,0.65718883
0.0,0.23044783
1.0,0.66381353
0.0,0.58349013
1.0,0.8971811
1.0,0.20017846
1.0,0.8599482
1.0,0.90186745
0.0,0.37943718
1.0,0.87477005
0.0,0.0139618395
1.0,0.5564425
0.0,0.7167757
0.0,0.058715012
0.0,0.00059901294
0.0,0.44975027
0.0,0.26943138
0.0,0.0036822157
1.0,0.9126619
0.0,0.004233599
1.0,0.7100902
1.0,0.6618583
0.0,0.037380025
1.0,0.7627517
1.0,0.62484556
0.0,0.088847846
0.0,0.15836401
1.0,0.6904038
1.0,0.887167
0.0,0.2842308
0.0,0.0035052202
1.0,0.7064977
0.0,0.40883383
1.0,0.8744545
1.0,0.6417702
1.0,0.22775722
0.0,0.33522567
1.0,0.8879603
0.0,0.29692805
0.0,0.019155046
1.0,0.6704179
1.0,0.8196742
0.0,0.32128683
0.0,0.160474
0.0,0.0017065395
1.0,0.4591586
1.0,0.7844562
0.0,0.018407105
0.0,0.13606937
1.0,0.88385576
0.0,0.63625145
1.0,0.86384135
0.0,0.27634826
1.0,0.78437173
1.0,0.8191477
1.0,0.20301156
0.0,0.7304527
1.0,0.91140825
1.0,0.61269915
0.0,0.41722122
0.0,0.017462345
0.0,0.6507681
1.0,0.40516698
1.0,0.73344153
1.0,0.83663875
0.0,0.02559267
1.0,0.5601989
0.0,0.07843102
0.0,0.36405146
1.0,0.18090233
1.0,0.6511604
1.0,0.6756983
0.0,0.37725395
1.0,0.70083594
1.0,0.57863975
1.0,0.8572887
1.0,0.72966
0.0,0.6206743
1.0,0.8405791
1.0,0.92937547
1.0,0.6491262
0.0,0.3174985
0.0,0.2740584
