y_true,y_pred_proba
1,1.8011749426352754
1,1.1540463303713313
1,1.1852667980069291
1,1.2859883830928664
1,2.0167264531903593
1,0.9157180810897011
1,0.7005460703374347
1,1.5774045187023318
1,1.2460054707372121
1,1.3219632372649202
1,-0.49014473441952955
1,1.1027997827934857
1,0.39198314447610877
1,2.130656572544308
1,1.1673484516314088
1,1.0873064430667592
1,1.9013629827061405
1,2.120907871102453
1,0.9187547768874735
1,0.26924386321675164
1,1.012506985958112
1,1.7589706008708546
1,1.1495691068312934
1,1.6305923448889006
1,0.5562861300015365
1,0.5408062156101181
1,1.1428437655988288
1,0.6482070388336792
1,1.0667431211038012
1,0.6499442429998621
1,0.900467796092244
1,0.25867871573584517
1,1.161008835908063
1,1.2700952566250143
1,2.037647372227343
1,0.8620657484044617
1,0.4221982242735151
1,1.2532781280448466
1,1.751282304699163
1,2.0082245272045776
1,1.465593498621398
1,1.5200196437145435
1,0.7317865941636645
1,0.6406849146517082
1,1.9144005966668782
1,1.191312558195136
1,1.6238331734266014
1,1.4020597164695703
1,0.7559967814812119
1,0.3924771046573784
1,1.9602488180970696
1,1.7832643360038039
1,1.6020392708325097
1,1.8323876317887813
1,0.9840679058838289
1,1.5634627491355972
1,1.4581583232496733
1,1.2625191711939887
1,0.9556501553596324
1,1.5905402524982826
1,1.938404030377717
1,1.5763372458840497
1,1.0996783645910322
1,0.3761260838404129
1,1.558966577502245
1,1.6806469216930855
1,2.0030619398194287
1,1.6414158828030314
1,1.212711436300163
1,1.3839278392069612
1,0.7007179956926533
1,1.6713324896718058
1,1.0258076847449489
1,1.0723076387672732
1,0.9954610952964744
1,1.1606004402014274
1,1.4227046757901483
1,0.8604317656915028
1,0.8204708655681029
1,1.4368914535757362
1,1.5101856166521173
1,-0.8030897838508548
1,1.3893521903870087
1,1.6386777026333483
1,1.954508678058536
1,1.620286479999535
1,1.3584931640936073
1,1.4449091532409533
1,1.2318216222859963
1,1.509932094783074
1,1.333223243443089
1,1.7454033660529817
1,1.7530965055645717
1,1.6560236294986945
1,0.9577697654776748
1,1.9925826747694866
1,1.8035436825069695
1,-0.0187972973286763
1,1.2283600917737179
1,1.65767076677795
1,1.2186768252868165
1,1.7479128346131503
1,1.5574983207185058
1,2.0532529612162618
1,1.7642707764646985
1,1.6433195743413562
1,1.5127716397400999
1,1.1595855098579195
1,1.3794519126886762
1,1.5305196234331016
1,0.4070008854785304
1,1.5721372893023038
1,1.154035003772477
1,1.9450102861171752
1,1.4308671918822802
1,1.4531112777902717
1,1.4974457299209498
1,1.0232148597454733
1,1.5647725791922265
0,-0.18437531661680712
0,-0.05287617061478617
0,-1.5034540903431952
0,-1.1001699080678917
0,-0.04563938525366351
0,-0.4356959611021407
0,0.6672645274937641
0,0.28430587463149515
0,0.026721642669272322
0,0.4332900491331293
0,0.14118669086655877
0,1.3579167755791919
0,1.489495802763726
0,-0.6879516443503639
0,-3.0762660237289454
0,0.06128920718948255
0,1.0307281349150657
0,0.8269532022263832
0,1.2226852749093795
0,-0.4641890786262006
0,0.70842043437244
0,-0.7582409743391508
0,0.3324023745118363
0,0.42304618014416007
0,0.48090289718465523
0,0.3073787137541758
0,-0.853596181193328
0,-1.4684050312638033
0,0.8476229828948758
0,0.6206469580977083
0,0.29198672183312335
0,1.161066200368763
0,0.1404492735096693
0,-0.9221316646318105
0,0.12247974660787782
0,0.1851603649191412
0,-0.8629922390533562
0,0.33233422806808466
0,0.9095936581111838
0,-0.4342070835324441
0,0.715492992738713
0,-0.6919126092337701
0,-0.683948664414869
0,0.1782971160706946
0,-0.015883449835446317
0,0.05216784327013276
0,1.561476214851166
0,0.5095151712276975
0,-0.5247546929860691
0,-2.1080341458421454
0,0.06252754805802274
0,0.9479711871595081
0,-0.44687895247078385
0,-3.2914097959640074
0,0.9088891791788869
0,0.4725793538080644
0,1.2480221320604488
0,-1.4783805208776695
0,0.08016453046884546
0,0.6077379876792207
0,-0.7786972991007417
0,1.4752298816731093
0,-0.10549856290960297
0,-1.0498600901542923
0,-0.6337018029730124
0,0.08604756775271905
0,0.37154212225787053
0,-1.2838989627800295
0,1.1392317441621638
0,0.41396107614233807
0,0.5286766155549879
0,0.3825336635586728
0,0.18327826726160318
0,0.7598588105507033
0,-0.8688931403845699
0,0.6497878760037507
0,0.9862087612238656
0,-0.5533972325962964
0,0.5932517270485764
0,-0.7187580509488742
0,0.2631947579727742
0,0.3100832550404869
0,-1.2589421874875109
0,-0.3398349253171874
0,0.37357768631638694
0,1.5841516470012644
0,0.5634880545843207
0,-2.7026230163336487
0,0.4579972464590629
0,0.04500577096264011
0,0.9403092808913874
0,-1.675625045564792
0,-0.20678563324153
0,-0.6222847880298583
0,1.2757209859269847
0,-1.2922211597344444
0,1.4666120344113116
0,0.7779142487219608
0,0.890970564242694
0,1.543695230064257
0,0.9060410233004901
0,-0.10295770697070872
0,-0.4358929819430568
0,0.2906895675282921
0,1.3943005676650038
0,-0.30633985099456235
0,-0.8380927618272527
0,-0.6067131007435727
0,0.5294782642787574
0,1.5397661262349613
0,0.2508381229979423
0,-0.7413492693684067
0,1.096376802228064
0,1.653989698065484
